fecha,hora,puerto,mmsi,nombre,distancia_m,zona
2026-09-05,18:50:10,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,161.1,SanLorenzo
2026-09-05,18:50:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,197.7,SanLorenzo
2026-09-05,18:50:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.4,SanLorenzo
2026-09-05,18:50:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,186.5,SanLorenzo
2026-09-05,18:50:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,,215.9,SanLorenzo
2026-09-05,18:50:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.8,SanLorenzo
2026-09-05,18:50:10,Terminal Chacabuco YPF,701001324,HALCON,115.2,SanLorenzo
2026-09-05,18:50:10,Molinos Rí­o De La Plata,256672000,ARIETTA,373.0,SanLorenzo
2026-09-05,18:50:10,Axion San Lorenzo,538009801,HELIOS,160.4,SanLorenzo
2026-09-05,18:50:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,110.3,SanLorenzo
2026-09-05,18:50:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,218.3,SanLorenzo
2026-09-05,18:50:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,104.0,SanLorenzo
2026-09-05,18:50:10,Cofco S.A.,701006396,VB RECOLETA,224.8,SanLorenzo
2026-09-05,18:50:10,Puerto Rosario,701001404,GUAZU PUCU,206.9,SanLorenzo
2026-09-05,18:50:10,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,87.4,SanLorenzo
2026-09-05,18:50:10,Puerto Diamante,701006803,ANTONIO PUGLIESE,452.2,SanLorenzo
2026-09-05,18:50:10,Cargill S.A. Punta Alvear,538011430,SOFIA,113.1,SanLorenzo
2026-09-05,18:50:10,Puerto Villa Constitución Unidad II,701006679,,73.8,Rosario
2026-09-05,18:50:10,Vicentin S.A.I.C,357458000,BULK ITALY,200.1,Rosario
2026-09-05,18:50:10,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.2,Rosario
2026-09-05,18:50:10,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,182.8,Rosario
2026-09-05,18:50:10,Cofco S.A.,636024698,MC CALYPSO,145.4,Rosario
2026-09-05,18:50:10,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,155.0,Rosario
2026-09-05,18:50:10,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,197.7,Rosario
2026-09-05,18:50:10,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,321.4,Rosario
2026-09-05,18:50:10,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,186.5,Rosario
2026-09-05,18:50:10,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,215.9,Rosario
2026-09-05,18:50:10,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.8,Rosario
2026-09-05,18:50:10,Molinos Rí­o De La Plata,256672000,ARIETTA,373.0,Rosario
2026-09-05,18:50:10,Axion San Lorenzo,538009801,HELIOS,160.4,Rosario
2026-09-05,18:50:10,Puerto San Lorenzo,563163900,ANNA SCHULTE,110.3,Rosario
2026-09-05,18:50:10,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,218.3,Rosario
2026-09-05,18:50:10,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,104.0,Rosario
2026-09-05,18:50:10,Cofco S.A.,701006396,VB RECOLETA,224.8,Rosario
2026-09-05,18:50:10,Cargill S.A. Punta Alvear,538011430,SOFIA,113.1,Rosario
2026-09-05,18:50:10,Carboclor S.A.,215622000,TAXIDIARA,110.1,DelGuazu
2026-09-05,18:50:10,Siderca S.A.,636019109,JY LAKE,373.0,DelGuazu
2026-09-05,18:50:10,Terminal Zarate S.A.,636025521,ITHACA,133.8,DelGuazu
2026-09-05,18:50:10,R.h.a.s.a. - Pobater,701006318,MAMACOTA,157.9,DelGuazu
2026-09-05,18:50:10,R.h.a.s.a. - Pobater,701006513,AMANCAY,158.8,DelGuazu
2026-09-05,18:50:10,Esso S.a.p.a.,701007053,B/T NANY,170.5,DelGuazu
2026-09-05,18:50:10,Terminal Zarate S.A.,755138000,INCANSABLE,67.4,DelGuazu
2026-09-05,18:50:10,Maripasa S.A.,755201178,NUAR B.,185.8,DelGuazu
2026-09-05,18:50:10,Maripasa S.A.,701006643,DON RAXYZ,212.2,DelGuazu
2026-09-05,18:50:10,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.4,DelGuazu
2026-09-05,18:50:10,Carboclor S.A.,215622000,,107.5,Braga
2026-09-05,18:50:10,Esso S.a.p.a.,701137000,,447.5,Braga
2026-09-05,18:50:10,Maripasa S.A.,701006643,,212.5,Braga
2026-09-05,18:50:10,Puerto Buenos Aires,352004466,ASTURIANO III,340.2,Braga
2026-09-05,18:50:10,Maripasa S.A.,755201178,,185.2,Braga
2026-09-05,18:50:10,Terminal Zarate S.A.,755138000,,68.3,Braga
2026-09-05,18:50:10,Puerto Dock Sud,352287000,ELENA H,185.4,Braga
2026-09-05,18:50:10,Puerto Buenos Aires,755043000,AVA PAYAGUA,205.4,Braga
2026-09-05,19:00:15,Vicentin S.A.I.C,357458000,BULK ITALY,202.6,SanLorenzo
2026-09-05,19:00:15,Cofco Internacional Argentina S.A.,563169800,RUBY,150.1,SanLorenzo
2026-09-05,19:00:15,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,150.2,SanLorenzo
2026-09-05,19:00:15,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,183.2,SanLorenzo
2026-09-05,19:00:15,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,335.9,SanLorenzo
2026-09-05,19:00:15,Cofco S.A.,636024698,MC CALYPSO,145.8,SanLorenzo
2026-09-05,19:00:15,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,288.2,SanLorenzo
2026-09-05,19:00:15,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,150.3,SanLorenzo
2026-09-05,19:00:15,Terminal Chacabuco YPF,701001114,IGUAZU,116.9,SanLorenzo
2026-09-05,19:00:15,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,159.8,SanLorenzo
2026-09-05,19:00:15,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,191.1,SanLorenzo
2026-09-05,19:00:15,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.5,SanLorenzo
2026-09-05,19:00:15,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.9,SanLorenzo
2026-09-05,19:00:15,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.7,SanLorenzo
2026-09-05,19:00:15,Molinos Rí­o De La Plata,256672000,ARIETTA,376.3,SanLorenzo
2026-09-05,19:00:15,Terminal Chacabuco YPF,701001324,HALCON,116.9,SanLorenzo
2026-09-05,19:00:15,Axion San Lorenzo,538009801,HELIOS,159.5,SanLorenzo
2026-09-05,19:00:15,Puerto San Lorenzo,563163900,ANNA SCHULTE,109.4,SanLorenzo
2026-09-05,19:00:15,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.4,SanLorenzo
2026-09-05,19:00:15,Muelle Alumbrera,255915742,BOCHEM CASABLANCA,189.6,SanLorenzo
2026-09-05,19:00:15,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,104.5,SanLorenzo
2026-09-05,19:00:15,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,89.9,SanLorenzo
2026-09-05,19:00:15,Cofco S.A.,701006396,VB RECOLETA,221.5,SanLorenzo
2026-09-05,19:00:15,Puerto Diamante,701006803,ANTONIO PUGLIESE,451.2,SanLorenzo
2026-09-05,19:00:15,Cargill S.A. Punta Alvear,538011430,SOFIA,112.6,SanLorenzo
2026-09-05,19:00:15,Cofco S.A.,636024698,MC CALYPSO,145.6,Rosario
2026-09-05,19:00:15,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.7,Rosario
2026-09-05,19:00:15,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,216.5,Rosario
2026-09-05,19:00:15,Vicentin S.A.I.C,357458000,BULK ITALY,202.6,Rosario
2026-09-05,19:00:15,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,183.2,Rosario
2026-09-05,19:00:15,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,150.3,Rosario
2026-09-05,19:00:15,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,191.1,Rosario
2026-09-05,19:00:15,Puerto Villa Constitución Unidad II,701006679,,71.2,Rosario
2026-09-05,19:00:15,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.5,Rosario
2026-09-05,19:00:15,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.7,Rosario
2026-09-05,19:00:15,Molinos Rí­o De La Plata,256672000,ARIETTA,376.3,Rosario
2026-09-05,19:00:15,Axion San Lorenzo,538009801,HELIOS,159.5,Rosario
2026-09-05,19:00:15,Puerto San Lorenzo,563163900,ANNA SCHULTE,109.4,Rosario
2026-09-05,19:00:15,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.4,Rosario
2026-09-05,19:00:15,Cofco S.A.,701006396,VB RECOLETA,223.6,Rosario
2026-09-05,19:00:15,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,104.5,Rosario
2026-09-05,19:00:15,Cargill S.A. Punta Alvear,538011430,SOFIA,112.6,Rosario
2026-09-05,19:00:15,Siderca S.A.,636019109,JY LAKE,373.5,DelGuazu
2026-09-05,19:00:15,Carboclor S.A.,215622000,TAXIDIARA,115.3,DelGuazu
2026-09-05,19:00:15,Terminal Zarate S.A.,636025521,ITHACA,130.4,DelGuazu
2026-09-05,19:00:15,R.h.a.s.a. - Pobater,701006318,MAMACOTA,158.7,DelGuazu
2026-09-05,19:00:15,R.h.a.s.a. - Pobater,701006513,AMANCAY,159.5,DelGuazu
2026-09-05,19:00:15,Terminal Zarate S.A.,755138000,INCANSABLE,68.4,DelGuazu
2026-09-05,19:00:15,Esso S.a.p.a.,701007053,B/T NANY,170.9,DelGuazu
2026-09-05,19:00:15,Maripasa S.A.,755201178,NUAR B.,187.5,DelGuazu
2026-09-05,19:00:15,Maripasa S.A.,701006643,DON RAXYZ,214.4,DelGuazu
2026-09-05,19:00:15,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.2,DelGuazu
2026-09-05,19:00:15,Puerto Buenos Aires,352004466,ASTURIANO III,339.4,Braga
2026-09-05,19:00:15,Puerto Dock Sud,352287000,ELENA H,187.8,Braga
2026-09-05,19:00:15,Maripasa S.A.,755201178,,187.1,Braga
2026-09-05,19:00:15,Puerto Buenos Aires,755043000,AVA PAYAGUA,206.1,Braga
2026-09-05,19:10:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.3,SanLorenzo
2026-09-05,19:10:09,Vicentin S.A.I.C,357458000,BULK ITALY,202.1,SanLorenzo
2026-09-05,19:10:09,Cofco Internacional Argentina S.A.,563169800,RUBY,146.9,SanLorenzo
2026-09-05,19:10:09,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,152.6,SanLorenzo
2026-09-05,19:10:09,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,336.2,SanLorenzo
2026-09-05,19:10:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,184.0,SanLorenzo
2026-09-05,19:10:09,Cofco S.A.,636024698,MC CALYPSO,145.8,SanLorenzo
2026-09-05,19:10:09,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,290.2,SanLorenzo
2026-09-05,19:10:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.3,SanLorenzo
2026-09-05,19:10:09,Terminal Chacabuco YPF,701001114,IGUAZU,116.3,SanLorenzo
2026-09-05,19:10:09,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,158.3,SanLorenzo
2026-09-05,19:10:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,191.6,SanLorenzo
2026-09-05,19:10:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,323.8,SanLorenzo
2026-09-05,19:10:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,188.0,SanLorenzo
2026-09-05,19:10:09,Terminal Chacabuco YPF,701001324,HALCON,117.0,SanLorenzo
2026-09-05,19:10:09,Molinos Rí­o De La Plata,256672000,ARIETTA,371.9,SanLorenzo
2026-09-05,19:10:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.3,SanLorenzo
2026-09-05,19:10:09,Axion San Lorenzo,538009801,HELIOS,159.8,SanLorenzo
2026-09-05,19:10:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,110.6,SanLorenzo
2026-09-05,19:10:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.0,SanLorenzo
2026-09-05,19:10:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.5,SanLorenzo
2026-09-05,19:10:09,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,85.8,SanLorenzo
2026-09-05,19:10:09,Cofco S.A.,701006396,VB RECOLETA,221.8,SanLorenzo
2026-09-05,19:10:09,Puerto Diamante,701006803,ANTONIO PUGLIESE,452.5,SanLorenzo
2026-09-05,19:10:09,Cargill S.A. Punta Alvear,538011430,SOFIA,111.8,SanLorenzo
2026-09-05,19:10:09,Vicentin S.A.I.C,357458000,BULK ITALY,202.1,Rosario
2026-09-05,19:10:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,69.3,Rosario
2026-09-05,19:10:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,184.0,Rosario
2026-09-05,19:10:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,151.3,Rosario
2026-09-05,19:10:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,191.6,Rosario
2026-09-05,19:10:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,323.8,Rosario
2026-09-05,19:10:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,188.0,Rosario
2026-09-05,19:10:09,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,216.2,Rosario
2026-09-05,19:10:09,Puerto Villa Constitución Unidad II,701006679,,69.5,Rosario
2026-09-05,19:10:09,Molinos Rí­o De La Plata,256672000,ARIETTA,371.9,Rosario
2026-09-05,19:10:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,157.3,Rosario
2026-09-05,19:10:09,Axion San Lorenzo,538009801,HELIOS,159.8,Rosario
2026-09-05,19:10:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,110.6,Rosario
2026-09-05,19:10:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.0,Rosario
2026-09-05,19:10:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.5,Rosario
2026-09-05,19:10:09,Cofco S.A.,701006396,VB RECOLETA,221.8,Rosario
2026-09-05,19:10:09,Cargill S.A. Punta Alvear,538011430,SOFIA,111.8,Rosario
2026-09-05,19:10:09,Carboclor S.A.,215622000,TAXIDIARA,110.1,DelGuazu
2026-09-05,19:10:09,Siderca S.A.,636019109,JY LAKE,376.1,DelGuazu
2026-09-05,19:10:09,Terminal Zarate S.A.,636025521,ITHACA,132.9,DelGuazu
2026-09-05,19:10:09,R.h.a.s.a. - Pobater,701006513,AMANCAY,159.7,DelGuazu
2026-09-05,19:10:09,Terminal Zarate S.A.,755138000,INCANSABLE,65.2,DelGuazu
2026-09-05,19:10:09,Maripasa S.A.,755201178,NUAR B.,186.5,DelGuazu
2026-09-05,19:10:09,Maripasa S.A.,701006643,DON RAXYZ,214.8,DelGuazu
2026-09-05,19:10:09,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.4,DelGuazu
2026-09-05,19:10:09,Esso S.a.p.a.,701007053,,170.8,Braga
2026-09-05,19:10:09,Puerto Buenos Aires,352004466,ASTURIANO III,338.5,Braga
2026-09-05,19:10:09,Puerto Dock Sud,352287000,ELENA H,186.2,Braga
2026-09-05,19:10:09,Puerto Buenos Aires,755043000,AVA PAYAGUA,205.0,Braga
2026-09-05,19:20:09,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,332.9,SanLorenzo
2026-09-05,19:20:09,Muelle Alumbrera,255915742,BOCHEM CASABLANCA,161.9,SanLorenzo
2026-09-05,19:20:09,Cofco Internacional Argentina S.A.,563169800,RUBY,147.4,SanLorenzo
2026-09-05,19:20:09,Vicentin S.A.I.C,357458000,BULK ITALY,200.8,SanLorenzo
2026-09-05,19:20:09,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,153.4,SanLorenzo
2026-09-05,19:20:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,SanLorenzo
2026-09-05,19:20:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,184.0,SanLorenzo
2026-09-05,19:20:09,Cofco S.A.,636024698,MC CALYPSO,145.8,SanLorenzo
2026-09-05,19:20:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,150.0,SanLorenzo
2026-09-05,19:20:09,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,288.2,SanLorenzo
2026-09-05,19:20:09,Terminal Chacabuco YPF,701001114,IGUAZU,114.8,SanLorenzo
2026-09-05,19:20:09,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,162.4,SanLorenzo
2026-09-05,19:20:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,177.3,SanLorenzo
2026-09-05,19:20:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.1,SanLorenzo
2026-09-05,19:20:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.2,SanLorenzo
2026-09-05,19:20:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,154.9,SanLorenzo
2026-09-05,19:20:09,Terminal Chacabuco YPF,701001324,HALCON,116.4,SanLorenzo
2026-09-05,19:20:09,Molinos Rí­o De La Plata,256672000,ARIETTA,376.5,SanLorenzo
2026-09-05,19:20:09,Axion San Lorenzo,538009801,HELIOS,158.1,SanLorenzo
2026-09-05,19:20:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.2,SanLorenzo
2026-09-05,19:20:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.0,SanLorenzo
2026-09-05,19:20:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.9,SanLorenzo
2026-09-05,19:20:09,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,90.5,SanLorenzo
2026-09-05,19:20:09,Cofco S.A.,701006396,VB RECOLETA,225.6,SanLorenzo
2026-09-05,19:20:09,Puerto Diamante,701006803,ANTONIO PUGLIESE,453.0,SanLorenzo
2026-09-05,19:20:09,Cargill S.A. Punta Alvear,538011430,SOFIA,110.3,SanLorenzo
2026-09-05,19:20:09,Axion San Lorenzo,538009801,HELIOS,160.5,Rosario
2026-09-05,19:20:09,Vicentin S.A.I.C,357458000,BULK ITALY,200.8,Rosario
2026-09-05,19:20:09,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,Rosario
2026-09-05,19:20:09,Unidad VI Servicios Portuarios S.A.,538010750,TOKYO SPIRIT,184.0,Rosario
2026-09-05,19:20:09,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,150.0,Rosario
2026-09-05,19:20:09,Puerto Villa Constitución Unidad II,701006679,,76.6,Rosario
2026-09-05,19:20:09,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,177.3,Rosario
2026-09-05,19:20:09,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.1,Rosario
2026-09-05,19:20:09,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,187.2,Rosario
2026-09-05,19:20:09,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,215.3,Rosario
2026-09-05,19:20:09,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,154.9,Rosario
2026-09-05,19:20:09,Molinos Rí­o De La Plata,256672000,ARIETTA,376.5,Rosario
2026-09-05,19:20:09,Puerto San Lorenzo,563163900,ANNA SCHULTE,107.2,Rosario
2026-09-05,19:20:09,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,217.0,Rosario
2026-09-05,19:20:09,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,103.9,Rosario
2026-09-05,19:20:09,Cofco S.A.,701006396,VB RECOLETA,225.6,Rosario
2026-09-05,19:20:09,Cargill S.A. Punta Alvear,538011430,SOFIA,110.3,Rosario
2026-09-05,19:20:09,Carboclor S.A.,215622000,TAXIDIARA,112.6,DelGuazu
2026-09-05,19:20:09,Siderca S.A.,636019109,JY LAKE,375.5,DelGuazu
2026-09-05,19:20:09,Terminal Zarate S.A.,636025521,ITHACA,133.0,DelGuazu
2026-09-05,19:20:09,Esso S.a.p.a.,701007053,B/T NANY,171.6,DelGuazu
2026-09-05,19:20:09,Maripasa S.A.,755201178,NUAR B.,189.4,DelGuazu
2026-09-05,19:20:09,Maripasa S.A.,701006643,DON RAXYZ,214.5,DelGuazu
2026-09-05,19:20:09,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.4,DelGuazu
2026-09-05,19:20:09,Esso S.a.p.a.,701007053,,171.5,Braga
2026-09-05,19:20:09,Maripasa S.A.,755201178,,188.4,Braga
2026-09-05,19:20:09,Esso S.a.p.a.,701137000,,447.8,Braga
2026-09-05,19:20:09,R.h.a.s.a. - Pobater,701006513,,159.7,Braga
2026-09-05,19:20:09,Puerto Buenos Aires,352004466,ASTURIANO III,340.0,Braga
2026-09-05,19:20:09,Puerto Dock Sud,352287000,ELENA H,188.1,Braga
2026-09-05,19:20:09,Puerto Buenos Aires,755043000,AVA PAYAGUA,204.8,Braga
2026-09-05,19:20:09,Puerto Barranqueras,701006277,,460.0,BellaVista
2026-09-05,19:30:11,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,,215.8,SanLorenzo
2026-09-05,19:30:11,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,SanLorenzo
2026-09-05,19:30:11,Vicentin S.A.I.C,357458000,BULK ITALY,199.2,SanLorenzo
2026-09-05,19:30:11,Cofco Internacional Argentina S.A.,563169800,RUBY,147.8,SanLorenzo
2026-09-05,19:30:11,Terminal 6 S.A. Muelle Norte,636015600,F. F GLORY,154.0,SanLorenzo
2026-09-05,19:30:11,Louis Dreyfus y Cia. Ltda. Timbúes,341694002,H7 HSB5,337.5,SanLorenzo
2026-09-05,19:30:11,Cofco S.A.,636024698,MC CALYPSO,145.8,SanLorenzo
2026-09-05,19:30:11,Central Termoeléctrica Timbués Renova,636093258,EMMA JANNEKE,289.2,SanLorenzo
2026-09-05,19:30:11,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,152.7,SanLorenzo
2026-09-05,19:30:11,Terminal Chacabuco YPF,701001114,IGUAZU,115.6,SanLorenzo
2026-09-05,19:30:11,Central Termoeléctrica Timbués Renova,563234800,IVS DUNES,161.0,SanLorenzo
2026-09-05,19:30:11,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,177.3,SanLorenzo
2026-09-05,19:30:11,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.3,SanLorenzo
2026-09-05,19:30:11,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,188.4,SanLorenzo
2026-09-05,19:30:11,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,155.0,SanLorenzo
2026-09-05,19:30:11,Terminal Chacabuco YPF,701001324,HALCON,115.9,SanLorenzo
2026-09-05,19:30:11,Molinos Rí­o De La Plata,256672000,ARIETTA,378.7,SanLorenzo
2026-09-05,19:30:11,Puerto San Lorenzo,563163900,ANNA SCHULTE,106.2,SanLorenzo
2026-09-05,19:30:11,Axion San Lorenzo,538009801,HELIOS,159.7,SanLorenzo
2026-09-05,19:30:11,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.8,SanLorenzo
2026-09-05,19:30:11,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,105.0,SanLorenzo
2026-09-05,19:30:11,ADM Agro Terminal El Tránsito,563033900,TORM SUPREME,85.4,SanLorenzo
2026-09-05,19:30:11,Cofco S.A.,701006396,VB RECOLETA,224.1,SanLorenzo
2026-09-05,19:30:11,Puerto Rosario,701001404,GUAZU PUCU,206.2,SanLorenzo
2026-09-05,19:30:11,Puerto Diamante,701006803,ANTONIO PUGLIESE,453.3,SanLorenzo
2026-09-05,19:30:11,Cargill S.A. Punta Alvear,538011430,SOFIA,111.7,SanLorenzo
2026-09-05,19:30:11,Puerto Rosario S. A. Terminal 1,477754600,MAERSK VENEZIA,68.8,Rosario
2026-09-05,19:30:11,Vicentin S.A.I.C,357458000,BULK ITALY,199.2,Rosario
2026-09-05,19:30:11,Bunge - La Plata Cereal S.A. Muelle Dempa,256685000,RODINA,152.7,Rosario
2026-09-05,19:30:11,Puerto Villa Constitución Unidad II,701006679,,73.5,Rosario
2026-09-05,19:30:11,Bunge - La Plata Cereal S.A.,538004184,BLACK PEARL,177.3,Rosario
2026-09-05,19:30:11,Cargill S.A. Villa Gdor. Gálvez,241624000,LEGEND,322.3,Rosario
2026-09-05,19:30:11,Mosaic S.A. Muelle De Fertilizantes,352006388,NORSE BORNHOLM,188.4,Rosario
2026-09-05,19:30:11,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,538008276,PORT IMABARI,214.0,Rosario
2026-09-05,19:30:11,Unidad VI Servicios Portuarios S.A.,538012594,KAPETANIOS,155.0,Rosario
2026-09-05,19:30:11,Molinos Rí­o De La Plata,256672000,ARIETTA,378.7,Rosario
2026-09-05,19:30:11,Puerto San Lorenzo,563163900,ANNA SCHULTE,106.2,Rosario
2026-09-05,19:30:11,Axion San Lorenzo,538009801,,159.7,Rosario
2026-09-05,19:30:11,Cargill S.A. Muelle Quebracho,538008936,SOUND YOUNG,216.8,Rosario
2026-09-05,19:30:11,Yeruvá S.A.,701006297,ANTONIO MARIA FERRO,105.0,Rosario
2026-09-05,19:30:11,Cofco S.A.,701006396,VB RECOLETA,224.1,Rosario
2026-09-05,19:30:11,Puerto Rosario,701001404,GUAZU PUCU,206.2,Rosario
2026-09-05,19:30:11,Cargill S.A. Punta Alvear,538011430,SOFIA,111.7,Rosario
2026-09-05,19:30:11,Carboclor S.A.,215622000,TAXIDIARA,109.8,DelGuazu
2026-09-05,19:30:11,Siderca S.A.,636019109,JY LAKE,380.7,DelGuazu
2026-09-05,19:30:11,Terminal Zarate S.A.,636025521,ITHACA,131.7,DelGuazu
2026-09-05,19:30:11,R.h.a.s.a. - Pobater,701006513,AMANCAY,160.8,DelGuazu
2026-09-05,19:30:11,Terminal Zarate S.A.,755138000,INCANSABLE,63.4,DelGuazu
2026-09-05,19:30:11,Maripasa S.A.,755201178,NUAR B.,188.7,DelGuazu
2026-09-05,19:30:11,Maripasa S.A.,701006643,DON RAXYZ,214.5,DelGuazu
2026-09-05,19:30:11,Esso S.a.p.a.,701137000,PUNTA PIRAMIDES,447.4,DelGuazu
