fecha,hora,puerto,mmsi,nombre,distancia_m,zona,lat,lon
2026-08-01,00:22:30,Puerto Diamante,701006803,,452.4,Rosario,-32.05603,-60.64394
2026-08-01,00:22:30,Terminal Chacabuco YPF,701001056,,94.2,Rosario,-32.72104,-60.72575
2026-08-01,00:22:30,Cofco S.A.,538012023,PERSEAS,150.5,Rosario,-32.6963,-60.72288
2026-08-01,00:22:30,Bunge - La Plata Cereal S.A. Muelle Dempa,538011992,MDS APHRODITE,136.0,Rosario,-32.71771,-60.72508
2026-08-01,00:22:30,Louis Dreyfus y Cia. Ltda. Timbúes,312546000,LILA,341.3,Rosario,-32.59735,-60.769
2026-08-01,00:22:30,Cargill S.A. Punta Alvear,352003708,ROYAL RESPECT,124.8,Rosario,-33.04784,-60.5729
2026-08-01,00:22:30,Puerto San Nicolás,352986141,,316.4,Rosario,-33.35079,-60.17563
2026-08-01,00:22:30,Cargill S.A. Villa Gdor. Gálvez,636093229,BBC VENUS,316.8,Rosario,-33.03855,-60.57885
2026-08-01,00:22:30,Terminal Chacabuco YPF,701001114,IGUAZU,160.9,Rosario,-32.71888,-60.72597
2026-08-01,00:22:30,Terminal 6 S.A. Muelle Norte,319600000,CRYSTAL PIONEER,179.6,Rosario,-32.65403,-60.73735
2026-08-01,00:22:30,Zona Franca Boliviana,645181000,DN67,205.2,Rosario,-32.95102,-60.6251
2026-08-01,00:22:30,Zona Franca Paraguaya,701006670,BRUTUS,52.8,Rosario,-32.96446,-60.6189
2026-08-01,00:22:30,Cofco S.A.,701006396,VB RECOLETA,223.3,Rosario,-32.69739,-60.72349
2026-08-01,00:22:30,Molinos Rí­o De La Plata,538005431,PALAIS,376.0,Rosario,-32.77548,-60.71914
2026-08-01,00:22:30,Puerto Villa Constitución Unidad II,701006679,COOPOR ESTIBADOR I,82.5,Rosario,-33.2206,-60.32932
2026-08-01,00:22:30,A.c.a. Coop. Ltda.,701006612,320 RIO PILCOMAYO,206.8,Rosario,-32.73879,-60.72621
2026-08-01,00:22:30,Zona Franca Boliviana,701001404,GUAZU PUCU,173.0,Rosario,-32.95129,-60.62497
2026-08-01,00:22:30,Esso S.a.p.a.,701006380,GUSTAVO U,176.7,DelGuazu,-34.15441,-58.9521
2026-08-01,00:22:30,Esso S.a.p.a.,636025113,SEACON DUBAI,397.0,DelGuazu,-34.15387,-58.94976
2026-08-01,00:22:30,Puerto Zárate,538012809,GRAND COSMO,162.4,DelGuazu,-34.06937,-59.03137
2026-08-01,00:22:30,Euroamercia S.A.,311000834,WILD LOTUS,205.8,DelGuazu,-34.15339,-58.96417
2026-08-01,00:22:30,Siderca S.A.,538010677,PENEY,369.9,DelGuazu,-34.14818,-58.97523
2026-08-01,00:22:30,R.h.a.s.a. - Pobater,755201178,NUAR B.,364.3,DelGuazu,-34.15069,-58.9325
2026-08-01,00:22:30,Carboclor S.A.,304679000,BBC CAMPANA,117.6,DelGuazu,-34.15117,-58.93933
2026-08-01,00:22:30,Maripasa S.A.,538009801,HELIOS,178.4,DelGuazu,-34.15285,-58.94569
2026-08-01,00:22:30,Euroamercia S.A.,538011402,LAPIS LAZULI,105.4,DelGuazu,-34.15277,-58.96589
2026-08-01,00:22:30,Vitco S.A.,701006411,ZONDA I,128.9,DelGuazu,-34.05267,-59.03839
2026-08-01,00:22:30,Terminal Portuaria Del Guazú,311037400,TUJU ARROW,362.5,DelGuazu,-33.90332,-58.88493
2026-08-01,00:22:30,Vitco S.A.,258767000,BOW ENGINEER,166.4,DelGuazu,-34.0546,-59.0378
2026-08-01,00:22:30,Esso S.a.p.a.,701006437,TITAN,62.2,DelGuazu,-34.15485,-58.95424
2026-08-01,00:22:30,Terminal Zarate S.A.,755138000,INCANSABLE,167.1,DelGuazu,-34.0654,-59.0341
2026-08-01,00:22:30,R.h.a.s.a. - Pobater,701006513,AMANCAY,160.1,DelGuazu,-34.15085,-58.93498
2026-08-01,00:22:30,R.h.a.s.a. - Pobater,701006318,MAMACOTA,160.1,DelGuazu,-34.15078,-58.93507
2026-08-01,00:22:30,Puerto Dock Sud,701153000,,215.0,Braga,-34.63765,-58.33993
2026-08-01,00:22:30,Siderca S.A.,538010677,,370.3,Braga,-34.14818,-58.97525
2026-08-01,00:22:30,R.h.a.s.a. - Pobater,755201178,,366.7,Braga,-34.15068,-58.93247
2026-08-01,00:22:30,Euroamercia S.A.,538011402,,105.6,Braga,-34.15276,-58.9659
2026-08-01,00:22:30,Terminal Portuaria Del Guazú,311037400,,362.2,Braga,-33.90327,-58.88495
2026-08-01,00:22:30,Puerto Dock Sud,352001682,ALFA C,495.9,Braga,-34.63305,-58.34155
2026-08-01,00:22:30,Puerto Zárate,538012809,,162.7,Braga,-34.06938,-59.03138
2026-08-01,00:22:30,Puerto Buenos Aires,755537000,CARMEN S,272.4,Braga,-34.57838,-58.37227
2026-08-01,00:22:30,R.h.a.s.a. - Pobater,701006318,,160.4,Braga,-34.15079,-58.93506
2026-08-01,00:32:42,Puerto Rosario S. A. Terminal 1,255915644,NORDCHEETAH,77.5,SanLorenzo,-32.97787,-60.61736
2026-08-01,00:32:42,Petrobras - Oil Combustible,701138000,POLARIS,162.0,SanLorenzo,-32.68767,-60.7242
2026-08-01,00:32:42,Cargill S.A. Villa Gdor. Gálvez,636093229,BBC VENUS,317.7,SanLorenzo,-33.03857,-60.57884
2026-08-01,00:32:42,Toepfer International Argentina S.r.l.,538005411,GARDENIA K,152.0,SanLorenzo,-33.12655,-60.50751
2026-08-01,00:32:42,Central Termoeléctrica Timbués Renova,372154000,HAMPTON SKY,163.4,SanLorenzo,-32.58446,-60.77976
2026-08-01,00:32:42,Cofco S.A.,538005867,ARDMORE CHINOOK,455.5,SanLorenzo,-32.69138,-60.72362
2026-08-01,00:32:42,Unidad VII Servicios Portuarios S.A.,314181000,M0NA,96.7,SanLorenzo,-32.98532,-60.61629
2026-08-01,00:32:42,Cofco Internacional Argentina S.A.,477227600,AMOY GALAXY,160.6,SanLorenzo,-32.60433,-60.76187
2026-08-01,00:32:42,Mosaic S.A. Muelle De Fertilizantes,563302200,IONA ISLAND,170.7,SanLorenzo,-32.66979,-60.72714
2026-08-01,00:32:42,Profertil S.A.,636023896,CYTA,192.0,SanLorenzo,-32.63778,-60.74837
2026-08-01,00:32:42,Asociación de Cooperativas Argentina,636018029,PALLADA,195.6,SanLorenzo,-32.61875,-60.75583
2026-08-01,00:32:42,Vicentin S.A.I.C,403660000,RAWAN,188.4,SanLorenzo,-32.77266,-60.72048
2026-08-01,00:32:42,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563301600,ILLOVO RIVER,213.7,SanLorenzo,-33.12201,-60.5109
2026-08-01,00:32:42,Terminal Chacabuco YPF,701001056,ENRICO H,94.7,SanLorenzo,-32.72104,-60.72575
2026-08-01,00:32:42,Terminal Chacabuco YPF,701001307,MAX DREAM,99.1,SanLorenzo,-32.71977,-60.7271
2026-08-01,00:32:42,Cofco Internacional Argentina S.A.,238059000,AP KUPARI,407.9,SanLorenzo,-32.60112,-60.76532
2026-08-01,00:32:42,Cofco S.A.,538012023,PERSEAS,152.0,SanLorenzo,-32.69632,-60.72289
2026-08-01,00:32:42,Cargill S.A. Punta Alvear,352003708,ROYAL RESPECT,124.3,SanLorenzo,-33.04784,-60.57291
2026-08-01,00:32:42,Louis Dreyfus y Cia. Ltda. Timbúes,312546000,LILA,340.8,SanLorenzo,-32.59735,-60.76901
2026-08-01,00:32:42,Bunge - La Plata Cereal S.A. Muelle Dempa,538011992,MDS APHRODITE,136.6,SanLorenzo,-32.71771,-60.72507
2026-08-01,00:32:42,Terminal 6 S.A. Muelle Norte,319600000,CRYSTAL PIONEER,182.9,SanLorenzo,-32.65405,-60.73732
2026-08-01,00:32:42,Terminal Chacabuco YPF,701001114,IGUAZU,161.9,SanLorenzo,-32.71887,-60.72596
2026-08-01,00:32:42,Toepfer International Argentina S.r.l.,372172000,SINO WISDOM,307.5,SanLorenzo,-33.1242,-60.50935
2026-08-01,00:32:42,Terminal Chacabuco YPF,701001324,HALCON,163.7,SanLorenzo,-32.71886,-60.72595
2026-08-01,00:32:42,Molinos Rí­o De La Plata,538005431,PALAIS,377.2,SanLorenzo,-32.77547,-60.71913
2026-08-01,00:32:42,Zona Franca Boliviana,701001404,GUAZU PUCU,173.0,SanLorenzo,-32.95129,-60.62498
2026-08-01,00:32:42,Zona Franca Boliviana,645181000,DN67,204.9,SanLorenzo,-32.95102,-60.6251
2026-08-01,00:32:42,Zona Franca Paraguaya,701006670,BRUTUS,53.5,SanLorenzo,-32.96447,-60.61884
2026-08-01,00:32:42,Cofco S.A.,701006396,VB RECOLETA,221.2,SanLorenzo,-32.69738,-60.72354
2026-08-01,00:32:42,Axion San Lorenzo,755079000,DR.SALGADO H,145.8,SanLorenzo,-32.72568,-60.7272
2026-08-01,00:32:42,Central Termoeléctrica Timbués Renova,538008465,BRIGHT FALCON,272.8,SanLorenzo,-32.58207,-60.78202
2026-08-01,00:32:42,A.c.a. Coop. Ltda.,701006612,320 RIO PILCOMAYO,206.6,SanLorenzo,-32.73878,-60.72621
2026-08-01,00:32:42,ADM Agro Terminal El Tránsito,210990000,SUBRA,86.6,SanLorenzo,-32.70855,-60.72503
2026-08-01,00:32:42,Puerto Diamante,701006803,ANTONIO PUGLIESE,452.8,SanLorenzo,-32.05603,-60.64394
2026-08-01,00:32:42,Cofco Internacional Argentina S.A.,477227600,AMOY GALAXY,161.0,Rosario,-32.60434,-60.76186
2026-08-01,00:32:42,Terminal Chacabuco YPF,701001307,,98.5,Rosario,-32.71976,-60.72709
2026-08-01,00:32:42,Puerto San Nicolás,352986141,,317.7,Rosario,-33.35081,-60.17562
2026-08-01,00:32:42,Terminal 6 S.A. Muelle Norte,319600000,CRYSTAL PIONEER,180.3,Rosario,-32.65408,-60.73735
2026-08-01,00:32:42,Unidad VII Servicios Portuarios S.A.,314181000,M0NA,97.8,Rosario,-32.9853,-60.61626
2026-08-01,00:32:42,Mosaic S.A. Muelle De Fertilizantes,563302200,IONA ISLAND,175.8,Rosario,-32.66976,-60.72709
2026-08-01,00:32:42,Puerto Rosario S. A. Terminal 1,255915644,NORDCHEETAH,79.3,Rosario,-32.97787,-60.61734
2026-08-01,00:32:42,Profertil S.A.,636023896,CYTA,190.9,Rosario,-32.63777,-60.74838
2026-08-01,00:32:42,Asociación de Cooperativas Argentina,636018029,PALLADA,190.9,Rosario,-32.61873,-60.75588
2026-08-01,00:32:42,Vicentin S.A.I.C,403660000,RAWAN,186.9,Rosario,-32.77265,-60.7205
2026-08-01,00:32:42,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563301600,ILLOVO RIVER,216.1,Rosario,-33.12199,-60.51089
2026-08-01,00:32:42,Terminal Chacabuco YPF,701001056,,96.3,Rosario,-32.72105,-60.72572
2026-08-01,00:32:42,Cofco S.A.,538012023,PERSEAS,154.6,Rosario,-32.69627,-60.72281
2026-08-01,00:32:42,Bunge - La Plata Cereal S.A. Muelle Dempa,538011992,MDS APHRODITE,137.0,Rosario,-32.71771,-60.72506
2026-08-01,00:32:42,Cargill S.A. Punta Alvear,352003708,ROYAL RESPECT,120.8,Rosario,-33.04781,-60.57294
2026-08-01,00:32:42,Puerto Diamante,701006803,ANTONIO PUGLIESE,452.5,Rosario,-32.05603,-60.64394
2026-08-01,00:32:42,Terminal Chacabuco YPF,701001114,IGUAZU,165.4,Rosario,-32.71884,-60.72594
2026-08-01,00:32:42,Cargill S.A. Villa Gdor. Gálvez,636093229,,315.9,Rosario,-33.03857,-60.57886
2026-08-01,00:32:42,Molinos Rí­o De La Plata,538005431,PALAIS,376.3,Rosario,-32.77548,-60.71913
2026-08-01,00:32:42,ADM Agro Terminal El Tránsito,210990000,SUBRA,84.9,Rosario,-32.70854,-60.72504
2026-08-01,00:32:42,Puerto Villa Constitución Unidad II,701006679,COOPOR ESTIBADOR I,77.2,Rosario,-33.22054,-60.32937
2026-08-01,00:32:42,Toepfer International Argentina S.r.l.,538005411,,150.4,Rosario,-33.12655,-60.50752
2026-08-01,00:32:42,Zona Franca Paraguaya,701006670,BRUTUS,58.5,Rosario,-32.96444,-60.61881
2026-08-01,00:32:42,Cofco S.A.,701006396,VB RECOLETA,220.6,Rosario,-32.69737,-60.72352
2026-08-01,00:32:42,A.c.a. Coop. Ltda.,701006612,320 RIO PILCOMAYO,206.6,Rosario,-32.73878,-60.72621
2026-08-01,00:32:42,Zona Franca Boliviana,701001404,GUAZU PUCU,172.4,Rosario,-32.95129,-60.62496
2026-08-01,00:32:42,Cofco S.A.,538005867,ARDMORE CHINOOK,452.9,Rosario,-32.69141,-60.72363
2026-08-01,00:32:42,Zona Franca Boliviana,645181000,DN67,207.4,Rosario,-32.951,-60.6251
2026-08-01,00:32:42,Esso S.a.p.a.,701006380,GUSTAVO U,176.7,DelGuazu,-34.15441,-58.9521
2026-08-01,00:32:42,Esso S.a.p.a.,636025113,SEACON DUBAI,397.0,DelGuazu,-34.15387,-58.94976
2026-08-01,00:32:42,Puerto Zárate,538012809,GRAND COSMO,162.4,DelGuazu,-34.06937,-59.03137
2026-08-01,00:32:42,Euroamercia S.A.,311000834,WILD LOTUS,205.8,DelGuazu,-34.15339,-58.96417
2026-08-01,00:32:42,Siderca S.A.,538010677,PENEY,369.9,DelGuazu,-34.14818,-58.97523
2026-08-01,00:32:42,R.h.a.s.a. - Pobater,755201178,NUAR B.,364.3,DelGuazu,-34.15069,-58.9325
2026-08-01,00:32:42,Carboclor S.A.,304679000,BBC CAMPANA,117.6,DelGuazu,-34.15117,-58.93933
2026-08-01,00:32:42,Maripasa S.A.,538009801,HELIOS,178.4,DelGuazu,-34.15285,-58.94569
2026-08-01,00:32:42,Euroamercia S.A.,538011402,LAPIS LAZULI,105.4,DelGuazu,-34.15277,-58.96589
2026-08-01,00:32:42,Vitco S.A.,701006411,ZONDA I,128.9,DelGuazu,-34.05267,-59.03839
2026-08-01,00:32:42,Terminal Portuaria Del Guazú,311037400,TUJU ARROW,362.5,DelGuazu,-33.90332,-58.88493
2026-08-01,00:32:42,Vitco S.A.,258767000,BOW ENGINEER,166.4,DelGuazu,-34.0546,-59.0378
2026-08-01,00:32:42,Esso S.a.p.a.,701006437,TITAN,62.2,DelGuazu,-34.15485,-58.95424
2026-08-01,00:32:42,Terminal Zarate S.A.,755138000,INCANSABLE,167.1,DelGuazu,-34.0654,-59.0341
2026-08-01,00:32:42,R.h.a.s.a. - Pobater,701006513,AMANCAY,160.1,DelGuazu,-34.15085,-58.93498
2026-08-01,00:32:42,R.h.a.s.a. - Pobater,701006318,MAMACOTA,160.1,DelGuazu,-34.15078,-58.93507
2026-08-01,00:32:42,Puerto Zárate,538012809,,162.7,Braga,-34.06938,-59.03138
2026-08-01,00:32:42,Puerto Dock Sud,701153000,PAULINO C,213.3,Braga,-34.63766,-58.3399
2026-08-01,00:32:42,R.h.a.s.a. - Pobater,755201178,,368.1,Braga,-34.15069,-58.93245
2026-08-01,00:32:42,Euroamercia S.A.,538011402,,106.8,Braga,-34.15276,-58.96587
2026-08-01,00:32:42,R.h.a.s.a. - Pobater,701006318,,159.7,Braga,-34.15079,-58.93507
2026-08-01,00:32:42,Puerto Dock Sud,352001682,ALFA C,489.1,Braga,-34.63314,-58.34157
2026-08-01,00:42:29,Puerto Rosario S. A. Terminal 1,255915644,NORDCHEETAH,77.5,SanLorenzo,-32.97787,-60.61736
2026-08-01,00:42:29,Petrobras - Oil Combustible,701138000,POLARIS,162.0,SanLorenzo,-32.68767,-60.7242
2026-08-01,00:42:29,Cargill S.A. Villa Gdor. Gálvez,636093229,BBC VENUS,317.7,SanLorenzo,-33.03857,-60.57884
2026-08-01,00:42:29,Toepfer International Argentina S.r.l.,538005411,GARDENIA K,152.0,SanLorenzo,-33.12655,-60.50751
2026-08-01,00:42:29,Central Termoeléctrica Timbués Renova,372154000,HAMPTON SKY,163.4,SanLorenzo,-32.58446,-60.77976
2026-08-01,00:42:29,Cofco S.A.,538005867,ARDMORE CHINOOK,455.5,SanLorenzo,-32.69138,-60.72362
2026-08-01,00:42:29,Unidad VII Servicios Portuarios S.A.,314181000,M0NA,96.7,SanLorenzo,-32.98532,-60.61629
2026-08-01,00:42:29,Cofco Internacional Argentina S.A.,477227600,AMOY GALAXY,160.6,SanLorenzo,-32.60433,-60.76187
2026-08-01,00:42:29,Mosaic S.A. Muelle De Fertilizantes,563302200,IONA ISLAND,170.7,SanLorenzo,-32.66979,-60.72714
2026-08-01,00:42:29,Profertil S.A.,636023896,CYTA,192.0,SanLorenzo,-32.63778,-60.74837
2026-08-01,00:42:29,Asociación de Cooperativas Argentina,636018029,PALLADA,195.6,SanLorenzo,-32.61875,-60.75583
2026-08-01,00:42:29,Vicentin S.A.I.C,403660000,RAWAN,188.4,SanLorenzo,-32.77266,-60.72048
2026-08-01,00:42:29,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563301600,ILLOVO RIVER,213.7,SanLorenzo,-33.12201,-60.5109
2026-08-01,00:42:29,Terminal Chacabuco YPF,701001056,ENRICO H,94.7,SanLorenzo,-32.72104,-60.72575
2026-08-01,00:42:29,Terminal Chacabuco YPF,701001307,MAX DREAM,99.1,SanLorenzo,-32.71977,-60.7271
2026-08-01,00:42:29,Cofco Internacional Argentina S.A.,238059000,AP KUPARI,407.9,SanLorenzo,-32.60112,-60.76532
2026-08-01,00:42:29,Cofco S.A.,538012023,PERSEAS,152.0,SanLorenzo,-32.69632,-60.72289
2026-08-01,00:42:29,Cargill S.A. Punta Alvear,352003708,ROYAL RESPECT,124.3,SanLorenzo,-33.04784,-60.57291
2026-08-01,00:42:29,Louis Dreyfus y Cia. Ltda. Timbúes,312546000,LILA,340.8,SanLorenzo,-32.59735,-60.76901
2026-08-01,00:42:29,Bunge - La Plata Cereal S.A. Muelle Dempa,538011992,MDS APHRODITE,136.6,SanLorenzo,-32.71771,-60.72507
2026-08-01,00:42:29,Terminal 6 S.A. Muelle Norte,319600000,CRYSTAL PIONEER,182.9,SanLorenzo,-32.65405,-60.73732
2026-08-01,00:42:29,Terminal Chacabuco YPF,701001114,IGUAZU,161.9,SanLorenzo,-32.71887,-60.72596
2026-08-01,00:42:29,Toepfer International Argentina S.r.l.,372172000,SINO WISDOM,307.5,SanLorenzo,-33.1242,-60.50935
2026-08-01,00:42:29,Terminal Chacabuco YPF,701001324,HALCON,163.7,SanLorenzo,-32.71886,-60.72595
2026-08-01,00:42:29,Molinos Rí­o De La Plata,538005431,PALAIS,377.2,SanLorenzo,-32.77547,-60.71913
2026-08-01,00:42:29,Zona Franca Boliviana,701001404,GUAZU PUCU,173.0,SanLorenzo,-32.95129,-60.62498
2026-08-01,00:42:29,Zona Franca Boliviana,645181000,DN67,204.9,SanLorenzo,-32.95102,-60.6251
2026-08-01,00:42:29,Zona Franca Paraguaya,701006670,BRUTUS,53.5,SanLorenzo,-32.96447,-60.61884
2026-08-01,00:42:29,Cofco S.A.,701006396,VB RECOLETA,221.2,SanLorenzo,-32.69738,-60.72354
2026-08-01,00:42:29,Axion San Lorenzo,755079000,DR.SALGADO H,145.8,SanLorenzo,-32.72568,-60.7272
2026-08-01,00:42:29,Central Termoeléctrica Timbués Renova,538008465,BRIGHT FALCON,272.8,SanLorenzo,-32.58207,-60.78202
2026-08-01,00:42:29,A.c.a. Coop. Ltda.,701006612,320 RIO PILCOMAYO,206.6,SanLorenzo,-32.73878,-60.72621
2026-08-01,00:42:29,ADM Agro Terminal El Tránsito,210990000,SUBRA,86.6,SanLorenzo,-32.70855,-60.72503
2026-08-01,00:42:29,Puerto Diamante,701006803,ANTONIO PUGLIESE,452.8,SanLorenzo,-32.05603,-60.64394
2026-08-01,00:42:29,Terminal Chacabuco YPF,701001307,,99.8,Rosario,-32.71975,-60.72709
2026-08-01,00:42:29,Cofco Internacional Argentina S.A.,238059000,,408.1,Rosario,-32.60112,-60.76534
2026-08-01,00:42:29,Cargill S.A. Villa Gdor. Gálvez,636093229,BBC VENUS,312.9,Rosario,-33.03857,-60.57889
2026-08-01,00:42:29,Toepfer International Argentina S.r.l.,538005411,,152.5,Rosario,-33.12652,-60.50751
2026-08-01,00:42:29,Cofco S.A.,538005867,ARDMORE CHINOOK,448.5,Rosario,-32.69145,-60.72362
2026-08-01,00:42:29,Unidad VII Servicios Portuarios S.A.,314181000,M0NA,98.2,Rosario,-32.98531,-60.61626
2026-08-01,00:42:29,Cofco Internacional Argentina S.A.,477227600,AMOY GALAXY,160.1,Rosario,-32.60433,-60.76187
2026-08-01,00:42:29,Puerto Rosario S. A. Terminal 1,255915644,NORDCHEETAH,76.6,Rosario,-32.97788,-60.61737
2026-08-01,00:42:29,Mosaic S.A. Muelle De Fertilizantes,563302200,IONA ISLAND,175.5,Rosario,-32.66982,-60.72707
2026-08-01,00:42:29,Profertil S.A.,636023896,CYTA,191.3,Rosario,-32.63777,-60.74838
2026-08-01,00:42:29,Asociación de Cooperativas Argentina,636018029,PALLADA,198.8,Rosario,-32.6188,-60.75582
2026-08-01,00:42:29,Vicentin S.A.I.C,403660000,RAWAN,183.7,Rosario,-32.77263,-60.72052
2026-08-01,00:42:29,Louis Dreyfus y Cia. Ltda. Muelle Aceitero,563301600,ILLOVO RIVER,218.8,Rosario,-33.12194,-60.51089
2026-08-01,00:42:29,Cofco S.A.,538012023,PERSEAS,152.7,Rosario,-32.6963,-60.72286
2026-08-01,00:42:29,Cargill S.A. Punta Alvear,352003708,ROYAL RESPECT,123.6,Rosario,-33.04783,-60.57292
2026-08-01,00:42:29,Louis Dreyfus y Cia. Ltda. Timbúes,312546000,,341.8,Rosario,-32.59736,-60.769
2026-08-01,00:42:29,Bunge - La Plata Cereal S.A. Muelle Dempa,538011992,MDS APHRODITE,137.4,Rosario,-32.71773,-60.72507
2026-08-01,00:42:29,Puerto Villa Constitución Unidad III,701006107,,110.0,Rosario,-33.22698,-60.32008
2026-08-01,00:42:29,Puerto Villa Constitución Unidad II,701006679,COOPOR ESTIBADOR I,79.5,Rosario,-33.22047,-60.32935
2026-08-01,00:42:29,Terminal 6 S.A. Muelle Norte,319600000,CRYSTAL PIONEER,181.8,Rosario,-32.65408,-60.73733
2026-08-01,00:42:29,Terminal Chacabuco YPF,701001114,IGUAZU,163.7,Rosario,-32.71886,-60.72594
2026-08-01,00:42:29,Molinos Rí­o De La Plata,538005431,PALAIS,375.1,Rosario,-32.77549,-60.71912
2026-08-01,00:42:29,Central Termoeléctrica Timbués Renova,538008465,BRIGHT FALCON,281.8,Rosario,-32.58199,-60.78202
2026-08-01,00:42:29,ADM Agro Terminal El Tránsito,210990000,SUBRA,85.4,Rosario,-32.70855,-60.72504
2026-08-01,00:42:29,Puerto Diamante,701006803,ANTONIO PUGLIESE,451.9,Rosario,-32.05604,-60.64394
2026-08-01,00:42:29,Zona Franca Paraguaya,701006670,BRUTUS,53.0,Rosario,-32.96446,-60.61888
2026-08-01,00:42:29,Cofco S.A.,701006396,VB RECOLETA,218.0,Rosario,-32.69732,-60.72344
2026-08-01,00:42:29,A.c.a. Coop. Ltda.,701006612,320 RIO PILCOMAYO,208.6,Rosario,-32.7388,-60.72619
2026-08-01,00:42:29,Central Termoeléctrica Timbués Renova,372154000,,163.2,Rosario,-32.58447,-60.77976
2026-08-01,00:42:29,Zona Franca Boliviana,701001404,GUAZU PUCU,173.0,Rosario,-32.95129,-60.62497
2026-08-01,00:42:29,Zona Franca Boliviana,645181000,DN67,206.5,Rosario,-32.951,-60.62507
2026-08-01,00:42:29,Esso S.a.p.a.,701006380,GUSTAVO U,176.7,DelGuazu,-34.15441,-58.9521
2026-08-01,00:42:29,Esso S.a.p.a.,636025113,SEACON DUBAI,397.0,DelGuazu,-34.15387,-58.94976
2026-08-01,00:42:29,Puerto Zárate,538012809,GRAND COSMO,162.4,DelGuazu,-34.06937,-59.03137
2026-08-01,00:42:29,Euroamercia S.A.,311000834,WILD LOTUS,205.8,DelGuazu,-34.15339,-58.96417
2026-08-01,00:42:29,Siderca S.A.,538010677,PENEY,369.9,DelGuazu,-34.14818,-58.97523
2026-08-01,00:42:29,R.h.a.s.a. - Pobater,755201178,NUAR B.,364.3,DelGuazu,-34.15069,-58.9325
2026-08-01,00:42:29,Carboclor S.A.,304679000,BBC CAMPANA,117.6,DelGuazu,-34.15117,-58.93933
2026-08-01,00:42:29,Maripasa S.A.,538009801,HELIOS,178.4,DelGuazu,-34.15285,-58.94569
2026-08-01,00:42:29,Euroamercia S.A.,538011402,LAPIS LAZULI,105.4,DelGuazu,-34.15277,-58.96589
2026-08-01,00:42:29,Vitco S.A.,701006411,ZONDA I,128.9,DelGuazu,-34.05267,-59.03839
2026-08-01,00:42:29,Terminal Portuaria Del Guazú,311037400,TUJU ARROW,362.5,DelGuazu,-33.90332,-58.88493
2026-08-01,00:42:29,Vitco S.A.,258767000,BOW ENGINEER,166.4,DelGuazu,-34.0546,-59.0378
2026-08-01,00:42:29,Esso S.a.p.a.,701006437,TITAN,62.2,DelGuazu,-34.15485,-58.95424
2026-08-01,00:42:29,Terminal Zarate S.A.,755138000,INCANSABLE,167.1,DelGuazu,-34.0654,-59.0341
2026-08-01,00:42:29,R.h.a.s.a. - Pobater,701006513,AMANCAY,160.1,DelGuazu,-34.15085,-58.93498
2026-08-01,00:42:29,R.h.a.s.a. - Pobater,701006318,MAMACOTA,160.1,DelGuazu,-34.15078,-58.93507
2026-08-01,00:42:29,Puerto Zárate,538012809,,162.2,Braga,-34.06938,-59.03138
2026-08-01,00:42:29,R.h.a.s.a. - Pobater,701006318,,161.1,Braga,-34.15078,-58.93507
2026-08-01,00:42:29,R.h.a.s.a. - Pobater,755201178,,367.3,Braga,-34.15067,-58.93247
2026-08-01,00:42:29,Terminal Portuaria Del Guazú,311037400,TUJU ARROW,360.5,Braga,-33.90332,-58.8849
2026-08-01,00:42:29,Puerto Dock Sud,701153000,PAULINO C,214.3,Braga,-34.63765,-58.33992
2026-08-01,00:42:29,Puerto Dock Sud,352001682,ALFA C,491.6,Braga,-34.63311,-58.34157
2026-08-01,00:42:29,Puerto Buenos Aires,755537000,CARMEN S,272.3,Braga,-34.57838,-58.37227
2026-08-01,00:52:43,Puerto Rosario S. A. Terminal 1,255915644,,79.0,SanLorenzo,-32.9779,-60.61733
2026-08-01,00:52:43,Toepfer International Argentina S.r.l.,538005411,,151.9,SanLorenzo,-33.12653,-60.50751
2026-08-01,00:52:43,Petrobras - Oil Combustible,701138000,POLARIS,162.1,SanLorenzo,-32.68768,-60.7242
2026-08-01,00:52:43,Cofco Internacional Argentina S.A.,238059000,AP KUPARI,407.5,SanLorenzo,-32.60113,-60.76533
2026-08-01,00:52:43,Central Termoeléctrica Timbués Renova,538008465,BRIGHT FALCON,283.0,SanLorenzo,-32.58198,-60.78205
2026-08-01,00:52:43,ADM Agro Terminal El Tránsito,210990000,SUBRA,85.3,SanLorenzo,-32.70855,-60.72504
2026-08-01,00:52:43,Central Termoeléctrica Timbués Renova,372154000,HAMPTON SKY,164.2,SanLorenzo,-32.58446,-60.77975
2026-08-01,00:52:43,Cofco S.A.,538005867,ARDMORE CHINOOK,447.2,SanLorenzo,-32.69146,-60.72359
2026-08-01,00:52:43,Unidad VII Servicios Portuarios S.A.,314181000,M0NA,99.9,SanLorenzo,-32.98535,-60.61628
2026-08-01,00:52:43,Cofco Internacional Argentina S.A.,477227600,AMOY GALAXY,161.1,SanLorenzo,-32.60434,-60.76186
2026-08-01,00:52:43,Mosaic S.A. Muelle De Fertilizantes,563302200,IONA ISLAND,174.5,SanLorenzo,-32.66978,-60.7271
2026-08-01,00:52:43,Asociación de Cooperativas Argentina,636018029,PALLADA,190.6,SanLorenzo,-32.61871,-60.75587
